BU405,BU,405,WLU,1,1,1,BU395,,,,Supply Chain Management,Purchasing & Materials Mgmt,"This course develops a specialized understanding of problems related to the replenishment and management of resource inputs to operation processes. A variety of organizations are studied. Topics include: Role of Purchasing, Supplier Selection, Purchasing Strategy and Inventory Control Systems. Prerequisite:  BU395"
BU408,BU,408,WLU,1,1,1,BU354,,BU498K,,Human Resources Management,Recruitment & Selection,"This course introduces students to the recruitment and selection of employees who will contribute to the success of organizations.  Issues with respect to recruitment and selection are examined from legal, ethical, technical, and strategic perspectives.  Methods of instruction include lectures, discussion, and seminar presentations. Prerquisite: BU354 Exclusion:  BU498k"
BU410,BU,410,WLU,1,1,1,BU400,,,,Finance,Advanced Equity Analysis II,"This course covers all aspects of management of an equity portfolio, including identification of undervalued sectors and stocks, diversification, trade execution and performance measurement and reporting. Prerequisite: BU400 or permission of the instructor."
BU412,BU,412,WLU,1,1,1,BU362,,BU492A,,"Brand Communication & Management, Insurance and Risk Management, Marketing",Services Marketing Mgmt,"This course examines the marketing management implications of the differences between goods and services. The course will address topics such as: creating a sustained competitive advantage, designing the service delivery system, building customer loyalty and the service delivery system, implementing service management strategies, and delivering services on the Internet. Prerequisite:  BU362 (or permission of the instructor)"
BU413,BU,413,WLU,1,1,1,BU383 and BU393,,BU493F,,"Finance, Financial Planning, Insurance and Risk Management",Personal Fin. Planning & Mgmt.,"This course is intended to provide students with the understanding of the professional and personal financial planning process.  Following a life cycle approach this course provides students with an in-depth understanding of the following key financial planning areas: the essentials of budgeting, savings and credit planning, taxation planning, risk management, investment planning, retirement planning and finally, estate planning.  Students will be required to prepare a written personal financial plan which will be submitted near the end of the term. Prerequisite: BU383 and BU393. Exclusion: BU493f."
BU414,BU,414,WLU,1,1,1,BU354,,BU498Q,,"Human Resources Management, Insurance and Risk Management",Occupational Health & Safety,"This course introduces students to the broad changing field of occupational health and safety.  Issues in this field are examined from legal, ethical, technical, and strategic perspectives.  Methods of instruction include lectures, cases, and exercises. Prerequisite: BU354 Exclusion: BU498q"
BU415,BU,415,WLU,1,1,1,,,"CS330, BU476, BU486",,,Intro To Mgmt Info Systems,"This course provides students of management with a basic understanding of Management Information Systems. The primary focus is on the development and administration of information systems and computer applications. Co-requisite: Year 4 standing in the Honours BBA program. Exclusion: BU476, BU486, CS330 (University of Waterloo). Note: Students intending to pursue professional accounting designations must take BU486, not BU415."
BU416,BU,416,WLU,1,1,1,BU393,,,,International Business,Int'l Finance & Accounting,"This course will enhance your awareness of international business and the role which finance and accounting play in the outcomes achieved by the enterprise.  Cultural awareness, organizational structures and forms, negotiations and international human resource management related matters will be addressed. Prerequisite: BU393."
BU417,BU,417,WLU,1,1,1,BU427 or BU457 and BU467,,,,"Accounting, ICAO (Chartered Accounting)",Financial Statement Analysis,"This course is designed to improve the student's ability to interpret and analyze financial statements. Primarily the course will focus on improving the student's ability to understand the various financial statements. Further the course will evaluate various methodologies and uses of financial statements. The users of financial statements will normally be assumed to be those parties that are external to the company, but discussions will not be limited to the external users. Prerequisite:  BU427 or BU457, BU467 (BU46 may be taken as a co-requisite)"
BU418,BU,418,WLU,1,1,1,BU354,,BU498M,,Human Resources Management,Strategic Human Resources Plan,"This course provides students with an understanding of the personnel planning process, the qualitative and quantitative techniques used in forecasting personnel requirements, and feasible solutions to shortages or surpluses. Prerequisite: BU354 Exclusion: BU498m"
BU419,BU,419,WLU,1,1,1,BU353 or ACTSC363,,BU493Q,,"Finance, Insurance and Risk Management",Property & Liability Insurance,This course examines the structure of insurance markets and the management of insurance companies with an emphasis on property and liability insurers.  The key operational functions of an insurer are discussed. Emphasis will be given to applications of economic and financial concepts to the solution of problems faced by insurers.  The course will also examine the regulatory and legal framework in Canada and the effect of this structure on insurer operations. Prerequisite: BU353 (may be taken as a co-requisite) or ACTSC363 (UW) or permission of the instructor. Exclusion:  BU493q.
BU420,BU,420,WLU,1,1,1,BU393,,"BU493K, BU493M",,Financial Planning,Retirement & Estate Planning,
BU422,BU,422,WLU,1,1,1,BU352 and (BU205 or BU255 or Ec255 or Stat230 or EC285 or EC205 or STAT231),,,,"Brand Communication & Management, Marketing",Marketing Research,"The objective of this course is to give the student an understanding of the capabilities and limitations of Market Research in the context of business problem-solving. Procedures in Market Research are considered in some detail with emphasis on problem formulation, application of sampling methods and statistical design of experiments. The foregoing procedures are examined primarily from the standpoint of problems encountered in using statistical techniques and designing experiments suitable to the research problem. Prerequisite:  BU352 and one of BU205, BU255 (or BU275 taken prior to September 1996), EC285"
BU423,BU,423,WLU,1,1,1,BU393,,,,"Finance, Insurance and Risk Management","Options, Futures & Swaps","Futures, options and other derivative securities have become increasingly important in the world of financial management. This course investigates how these markets operate and the use of these instruments in corporate risk management. Prerequisite:  BU393"
BU427,BU,427,WLU,1,1,1,BU387 and BU397,,"BU457, BU487, BU497E",,Accounting,Acct. Theory & Fin. Reporting,"This course is a combination of topics covered in advanced financial accounting and in accounting theory.  This course is designed to cover CMA Canada syllabus requirements and to expose participants to a broad variety of contemporary financial reporting topics. Prerequisite: BU387 and BU397 Exclusion: BU457, BU387, BU497e"
BU428,BU,428,WLU,1,1,1,BU288,,BU498J,,Entrepreneurship,Managing the Family Enterprise,"This course is designed to enhance awareness of the significance, diversity, and complexity of family business. It develops an understanding of the distinctive advantages and challenges of family firms, enhancing the ability to develop strategic solutions to improve the performance of family firms.  Topics include but are not limited to: duality of business and family roles, intergenerational relations, sibling relations, conflict resolution, mate selection, governance structures for family firms, non- family executives, next generation commitment, consulting to family firms. Prerequisite:  BU288, Co-requisite:  BU354"
BU429,BU,429,WLU,1,1,1,BU393,,BU493R,,"Finance, Insurance and Risk Management",Capital Market Issues,"This course provides an in-depth examination and analysis of management issues within the property and liability insurance industry.  Topics to be covered include the convergence of the insurance and capital markets, underwriting problems, reinsurance, risk transfer and securitization of risk, catastrophe risk as an ""alternative investment"", cost of capital, investment issues, impact of investment income on pricing, and solvency issues. Prerequisite:  BU393. Exclusion:  BU493r."
BU430,BU,430,WLU,1,1,1,,,,,,Management Controls,"This course provides an in-depth examination and analysis of management issues within the property and liability insurance industry.  Topics to be covered include the convergence of the insurance and capital markets, underwriting problems, reinsurance, risk transfer and securitization of risk, catastrophe risk as an ""alternative investment"", cost of capital, investment issues, impact of investment income on pricing, and solvency issues. Prerequisite:  BU393. Exclusion:  BU493r."
BU432,BU,432,WLU,1,1,1,BU362,,,,"Brand Communication & Management, Marketing",Consumer Behaviour,"This course focuses on the contribution of consumer behaviour to effective marketing decision-making. To this end, this course examines the role of the consumers both as purchasers/users of goods and as individuals within a social system. Various theories and models of consumer behaviour are reviewed and their implications for marketing strategy are identified. Prerequisite:  BU362"
BU433,BU,433,WLU,1,1,1,BU393,,,,"Finance, Insurance and Risk Management",Mgmt Of Financial Instit,"This course focuses on an understanding of the major financial institutions in Canada and the competitive and regulatory environment in which they operate. Emphasis will be placed on the practical implications of recent innovations in financial theory to the management of interest rates, liquidity and credit risk. The course will use current readings and cases to examine management decisions in financial institutions in Canada: chartered banks,insurance companies, trust and mortgage loan companies, investment banks, credit unions and pension funds. Prerequisite:  BU393"
BU435,BU,435,WLU,1,1,1,BU395,,,,"International Business, Supply Chain Management",Supply Chain Management,"This course covers central topics in supply chain management and helps develop skills in managing the flow of goods and information between a firm and its suppliers and customers. The performance drivers of supply chain management are introduced;  inventory, transportation, facilities, and information.  Key supply chain management ideas are explored, including the latest issues of supply chain instability, risk pooling, strategic alliances and global optimization. Pre-requisite:  BU395. Exclusion:  BU495j."
BU438,BU,438,WLU,1,1,1,BU288 and BU354,,BU498E,,,Cross Cultural Management,"This course focuses on the enhancement of cross cultural communication and transitional skills, through the exploration of specific cultures and business practices. It emphasizes the use of the Internet and utilizes real time, interactive communication, in reaching managers from different countries. Prerequisite:  BU288 and BU354"
BU439,BU,439,WLU,1,1,1,BU393,,BU493S,,Finance,Fin. Risk Mgmt. for Insurance,"Financial risk management has become an important means by which financial institutions protect themselves against adverse effects of uncertainty caused by fluctuations in interest rates, exchange rates, commodity prices, and equity prices.  This course analyzes specific risks to which insurers are exposed, introduces popular measures for assessing these risks and describes the techniques used to manage resulting exposure.  Subjects to be covered include financial risk versus insurance risk, risk management and firm value, interest rates and term structure theories, duration and convexity, interest rate derivatives (futures, options, swaps, caps/floor) and hedging, risk based capital, value at risk and dynamic financial analysis. Prerequisite:  BU393. Exclusion:  BU493s."
BU440,BU,440,WLU,1,1,1,BU352 and BU383,,BU311,,Entrepreneurship,New Venture Creation,"This course provides an understanding of the process of starting a new business including the characteristics of the entrepreneur, the identification and evaluation of opportunities, the assembly of resources, and the development of the business plan. The method of instruction involves cases, lectures, and a research project. Prerequisite:  BU352 and BU383 Exclusion: BU311"
BU442,BU,442,WLU,1,1,1,BU352 and BU383,,,,,Retail Management,"This course provides an understanding of the process of starting a new business including the characteristics of the entrepreneur, the identification and evaluation of opportunities, the assembly of resources, and the development of the business plan. The method of instruction involves cases, lectures, and a research project. Prerequisite:  BU352 and BU383 Exclusion: BU311"
BU443,BU,443,WLU,1,1,1,BU393,,,,Finance,Intl Financial Management,"This course looks at financial management considerations as they apply to the international environment. Working capital, investment, and financing functions are considered in the relationship between domestic and foreign firms. Foreign currency exchange is a major topic. Prerequisite:  BU393"
BU445,BU,445,WLU,1,1,1,,,BU495N,,Supply Chain Management,Inf. Systems Chain Management,"This course examines the role of information and information technology, especially the Internet, in helping coordinate and manage supply chains.  Key topics include the use of information and information technology to support ""pull"" versus ""push"" supply chain operations, control supply chain instability, and manage relationships with customers and suppliers. Co-requisite:  BU385. Exclusion:  BU495n"
BU447,BU,447,WLU,1,1,1,BU477,,,,"Accounting, ICAO (Chartered Accounting)",Advanced Auditing,"This course has as its objectives the expansion and integration of topics introduced in BU477, the introduction of advance topics in auditing, and the consideration of current issues in the auditing profession. Prerequisite:  BU477 and BU481 or permission of the instructor."
BU448,BU,448,WLU,1,1,1,BU354,,BU498R,,Human Resources Management,Strat. Compensation in Canada,"This course introduces students to the broad and changing field of compensation.  Issues in this field are examined from legal, ethical, technical, and strategic perspectives.  Methods of instruction include lectures, cases, exercises, computer simulation, and fiel component. Prerequisite: BU354 Exclusion: BU498r"
BU451,BU,451,WLU,1,1,1,BU231,,,,,Legal Environ Of Bus In Can,"The objective of this course is to provide the student with an understanding of many of the laws and regulations affecting business operations. Specific topics include competition laws, the civil and criminal liability of a corporation, the liability of officers, directors and their professional advisors, the law of product liability contracts in restraint of trade, and contracts contrary to public policy, and remedies for breach of contract. Many a ctual decisions of the courts will be studied in detail. Prerequisite:  BU231"
BU452,BU,452,WLU,1,1,1,BU352 and BU362,,,,"Brand Communication & Management, Marketing",Marketing Strategy,"The focus of this course is on the determination and implementation of marketing strategy considering environmental, competitive, and company characteristics. An analytic approach is taken and emphasis is based on the identification of the critical factors and information required in designing marketing strategies. Prequisite:  BU352 and BU362"
BU453,BU,453,WLU,1,1,1,BU393,,,,Finance,Working Capital Mgmt,This course investigates the measurement and meaning of liquidity and working capital. The management techniques involved in the control of short-term assets and liabilities form the main focus of this course. The relationship between the short-term and long-term sources and uses of funds will also be studied. Prerequisite:  BU393
BU455,BU,455,WLU,1,1,1,,,BU495P,,"Business Sustainability, Supply Chain Management",Trans. & Facilities Management,"The objective of this course is to introduce students to the fundamentals of physical distribution management, specifically the design of distribution networks and the management of transportation.  Key topics include design options for a distribution network, facility location and capacity allocation, choice of transportation mode and carrier based on tradeoff analysis, vehicle routing and scheduling, and relevant concepts in warehousing. Co-requisite:  BU385. Exclusion:  BU495p."
BU456,BU,456,WLU,1,1,1,BU477 and (BU476 or BU415),,BU486,,,Computer Auditing & Control,"An examination of audit procedures, control evaluation and control verification in a computerized environment. Prerequisite:  BU477 and BU476 or BU415"
BU457,BU,457,WLU,1,1,1,BU387 and BU397,,"ACTSC401, BU427",,"Accounting, ICAO (Chartered Accounting)",Financial Acct Theory,A critical review of accounting literature relating to alternative approaches to accounting theory construction income determination and asset valuation. Students will examine the appropriateness of current accounting practices in the light of conceptual considerations. Prerequisite:  BU387 and BU397
BU458,BU,458,WLU,1,1,1,BU288,,,,,Communication for Managers,"Clarity and directness in communication are essential to effective management. Students practice and develop skills in oral communication, effective listening, constructive feedback and improve their standard of writing through an analysis of the writing process and editing techniques. Prerequisite:  BU288; Co-requisite:  BU354"
BU461R,BU,461R,WLU,1,1,1,BU288,,"ACTSC401, BU427",,Business Sustainability,Social Entrepreneurship,
BU461S,BU,461S,WLU,1,1,1,BU398,,,,Business Sustainability,Bus. Strat. for Sustainability,
BU462,BU,462,WLU,1,1,1,BU352,,,,"Brand Communication & Management, Marketing",Business-to-Business Mrkt,"This course examines how businesses market goods and services to other businesses, governments and not-for- profit organizations, taking a global perspective. With a balanced focus on marketing strategy and implementation, topics include e-commerce, how customers buy, supply chain management, relationship marketing and management, partnerships, alliances, networks, and the marketing of new/ high technology products and services. Prerequisite:  BU352"
BU463,BU,463,WLU,1,1,1,BU393,,"AFM476, ACTSC471",,Finance,Adv Corporate Finance,"This course deals with corporate valuation methods and their applications to key corporate finance decisions.  It covers the traditional valuation methods, as well as the contingent claims valuation approach.  The applications of the traditional valuation methods to mergers and acquisitions, corporate restructuring and capital structure choices, and of options theory to corporate finance will be emphasized. Prerequisite:  BU393"
BU464,BU,464,WLU,1,1,1,BU288 and BU354,,,,Human Resources Management,Labour Relations,"This course looks at the impact of collective bargaining on management. Emphasis is given to the individual with the problems rather than the aggregate view, but such items as public policy, labour law, trade union development, growth and organization, and management rights are discussed. A large portion of this course is developed to the use of arbitration cases in specific management problem areas. Prerequisite:  BU288 and BU354"
BU466,BU,466,WLU,1,1,1,BU357,,,,"Accounting, ICAO (Chartered Accounting)",Advanced Taxation,"An extension of BU357 with emphasis on tax planning for individuals, partnerships and corporations. Prerequisite:  BU357"
BU467,BU,467,WLU,1,1,1,BU247 and (BU255 or Ec255 or Stat230) and (BU275 or Ec275 or Stat230) or (EC285 and EC295) or (BU205 or EC205) or (EC235 and EC295),,,,"Accounting, ICAO (Chartered Accounting)",Advanced Mgmt Accounting,"Intensive study of job order and process cost systems flexible budgets, standard costs, variance analysis and direct costing, and their application to product costing planning, control and decision-making. Prerequisite:  BU247, BU255/EC255 and BU275/EC275 or EC285 and EC295 or BU205"
BU468,BU,468,WLU,1,1,1,(BU288 or BU388) and BU398,,,,Human Resources Management,Organizational Change,"The process of implementing planned change within organizations through the application of behavioural science knowledge and techniques. Prerequisite:  BU288, BU398 (or permission of the instructor)"
BU469,BU,469,WLU,1,1,1,BU362,,,,"Brand Communication & Management, International Business, Marketing",Global Marketing Mgmt,"This course provides an introduction to the nature and dynamics of the global marketing environment. Focus will be on i) understanding the diversity and complexity of the increasingly global business environment, ii) applying marketing concepts and decision-making in a global setting, and iii) developing problem analysis and problem-solving skills appropriate to global marketing decisions. Prerequisite:  BU362 (or permission of the instructor)"
BU470,BU,470,WLU,1,1,1,BU352 and BU362,,BU492H,,"Brand Communication & Management, Marketing",Brand Communication,"Branding is a critical area of marketing strategy relevant to all organizations.  This course will examine:  the role of brands in consumer decision-making, brand loyalty, brand image and personality, measures of brand equity and corporate brand communication.  Through lectures, cases and experiential exercises, students will gain insights into the issues and tools related to brand management.  Pre-requisites:  BU352 and 362 Exclusion:  BU492h"
BU471,BU,471,WLU,1,1,1,,,BU399,,,International Strategic Mgmt,This course examines the nature and determinants of the various strategies firms typically follow in pursuing opportunities and/or addressing competitive threats in the international environment. Particular attention is placed on the internationalization and strategic management processes of firms operating in several countries. The experiences of both small/medium sized and large multinational firms are studied. Co-requisite: Fourth Year standing in the Honours BBA program (or permission of the instructor).
BU472,BU,472,WLU,1,1,1,BU362,,,,"Brand Communication & Management, Marketing",Marketing Communication,"The course will examine the development of strategic marketing communication plans including the selection of the appropriate tools (advertising, public relations, new media, etc.) and creative tactics. Students will learn to identify the underlying psychological and sociological tactics in marketing communication by practicing the deconstruction numerous examples of commercial messages. Students will also develop their own marketing communication campaign in a simulated account competition. Prerequisite:  BU362"
BU473,BU,473,WLU,1,1,1,BU393,,,,"Actsci Finance Option, Actuarial Science, CFA Preparation, Finance, Financial Planning",Investment Management,"An introduction to the theory and practice of security analysis and portfolio management. It provides for a broad understanding of security markets, with special emphasis on their information efficiency. Considerable attention is given to the analysis and valuation of bonds common stock, options, and futures. Other topics include portfolio theory, capital market theory and related empirical studies, and portfolio performance evaluation. Prerequisite:  BU393 (or permission of the instructor)."
BU474,BU,474,WLU,1,1,1,BU398,,,,Human Resources Management,Training & Development Sem,"A seminar in aspects of training which requires students to design, develop and deliver a public or in-house training program. The methods of instruction will include lectures, labs and small group activities. Prerequisite:  BU398"
BU476,BU,476,WLU,1,1,1,BU387,,"CS330, BU415",,,Accounting Info Systems,This course is designed to provide students with a basic knowledge of information systems and their role in the performance of the accounting function in contemporary business organizations. Prerequisite:  BU415
BU477,BU,477,WLU,1,1,1,BU397,,,,"Accounting, ICAO (Chartered Accounting)",Auditing,"A study of auditing concepts, objectives, standards and practices, the course includes an analysis of the professional ethics, responsibilities and changing role of auditors in society, and a consideration of current issues. Prerequisite:  BU397"
BU479,BU,479,WLU,1,1,1,BU352 and BU362,,BU492G,,"Brand Communication & Management, Entrepreneurship, Marketing",High-Tech Marketing,"This course examines the process whereby high-tech firms market their products and services.  It discusses the nature of technology adoption and diffusion, the relevant theoretical concepts involved and the ways and means for high-tech firms to compete successfully.  The marketing tools and decision models adopted by high-tech firms to complete successfully.  The marketing tools and decision models adopted by high-tech firms and the factors contributing to their marketing success and failures are discussed. Pre-requisite:  BU352, BU362 Exclusion:  BU492g"
BU480,BU,480,WLU,1,1,1,,,,,,Independent Research,Students with permission of the Department can undertake a major paper in the field of Business. The paper will be directed by a member of the faculty and will be presented to students and faculty (a half-credit course conducted over two semesters). Co-requisite: Fourth Year standing in the Honours BBA program and permission of the instructor.
BU480A,BU,480A,WLU,1,1,1,,,,,,Independent Research,
BU480B,BU,480B,WLU,1,1,1,,,,,,Entrepreneurship: Part B,
BU480C,BU,480C,WLU,1,1,1,,,,,,Operations Management II,
BU480D,BU,480D,WLU,1,1,1,,,,,,Corporate Valuation,
BU480E,BU,480E,WLU,1,1,1,,,,,,Market of Ind Metal in S. Asia,
BU480F,BU,480F,WLU,1,1,1,,,,,,Loc Policy Leadership Sustain.,
BU480G,BU,480G,WLU,1,1,1,,,,,,Writing Marketing Cases,
BU480H,BU,480H,WLU,1,1,1,,,,,,Operations Scheduling,
BU480I,BU,480I,WLU,1,1,1,,,,,,Sovereign Bond Pricing,
BU480J,BU,480J,WLU,1,1,1,,,,,,Writing Financial Exercises,
BU480K,BU,480K,WLU,1,1,1,,,,,,Con Attitudes & Health Foods,
BU480L,BU,480L,WLU,1,1,1,,,BU492G,,,Assurance & Bus Info Systems,
BU480M,BU,480M,WLU,1,1,1,,,,,,Eco Car I,
BU480N,BU,480N,WLU,1,1,1,,,,,,Eco Car II,
BU480P,BU,480P,WLU,1,1,1,,,,,,Climate Change Engagement,
BU480Q,BU,480Q,WLU,1,1,1,,,,,,McGuinness PM Business Plan,
BU480R,BU,480R,WLU,1,1,1,,,,,,Business Development Project,
BU480S,BU,480S,WLU,1,1,1,,,,,,Marketing for Non-Profits,
BU481,BU,481,WLU,1,1,1,BU383,,,,,Business Policy I,"Business Policy I is the first of a two-course sequence dealing with strategic management. Business Policy I provides an understanding of the process of strategy formulation and implementation. The course is case-oriented and integrates concepts from other more specialized courses. Prerequisite:  Year 4 or 5 standing in the Honours BBA programs for BBA students or the Honours BA Economics and Accounting program, or BU352 for all other non-BBA students."
BU482,BU,482,WLU,1,1,1,BU362,,,,"Brand Communication & Management, Marketing",Sales Management,"The Sales Management course is designed to develop and apply a framework for dealing with Sales Management. It will develop skills in planning sales strategy; in recruiting, selecting, training, motivating, organizing and controlling a field sales force; and in persuasive communication. The students will research a sales management problem as well as work with a sales manager in the field. The course is heavily case-oriented. Prerequisite:  BU362"
BU483,BU,483,WLU,1,1,1,BU393,,,,"Finance, Financial Planning, Insurance and Risk Management",Life & Health Insurance,"This course covers life, health insurance and annuities. Industry regulation and trends, insurance products and pricing, investment portfolio management and the risk hedging of insurance companies will be the focus of the course. Government involvement in pensions and health insurance will also be discussed. Prerequisite: BU393"
BU485,BU,485,WLU,1,1,1,BU395,,,,Business Sustainability,Environmt'l Mgmt-Operations,"This course examines operations techniques to support a proactive approach to good corporate citizenship in environmental performance. Topics will cover product lifecycle analysis, overview of regulations (provincial federal, global), resource management, risk analysis integrated waste management, pollution prevention planning and implementation, Total Quality Environmental Management (TQEM), Environmental Management Systems (EMS) and ISO 14000. Prerequisite:  BU395 Exclusion: BU495k"
BU486,BU,486,WLU,1,1,1,BU397,,"BU456, BU415, BU476",,ICAO (Chartered Accounting),"Info Syst Dev, Control, Audit","This course examines the development, control and monitoring of accounting information systems.  Subjects such as IT governance, information systems audit and e-business considerations are also covered. Prerequisite: BU397 Corequisite: BU477 Exclusions: BU415, BU456, BU476, CS330 (UofW)"
BU487,BU,487,WLU,1,1,1,BU397,,"ACTSC491, BU427",,"Accounting, ICAO (Chartered Accounting)",Advanced Accounting,"Consideration is given to advanced accounting topics dealing with theory, techniques, and reporting practices in such matters as: home office and branch interrelations intercorporate investments, partnerships, fiduciary relationships, consignments, instalment sales, and price-level accounting. Prerequisite:  BU397"
BU488,BU,488,WLU,1,1,1,BU398,,,,,Leadership,"The purpose of this course is to understand the nature of effective leadership. Since leadership is central to the practice of management, this course will assist students in managing people and organizations more effectively. Prerequisite:  BU398 Exclusion: BU498f"
BU489,BU,489,WLU,1,1,1,BU398,,,,International Business,Int'l Organizational Behaviour,"This course will enhance your awareness of international business and the role which organizational behaviour plays in the outcomes achieved by the enterprise.  Cultural awareness, organizational structures and forms, negotiations and international human resource management related matters will be addressed. Prerequisite: BU398."
BU491,BU,491,WLU,1,1,1,BU481,,,,International Business,Business Policy II,"This course explores how the organization's social, ethical and international context interacts with its competitive strategy. organization's strategy. Prerequisite:  BU481"
BU492,BU,492,WLU,1,1,1,,,,,"Brand Communication & Management, Marketing",Seminar in Marketing,This course will offer students the opportunity for in-depth study of selected topics related to marketing. Prerequisite:  Permission of the department Irregular Course
BU492H,BU,492H,WLU,1,1,1,,,"ACTSC491, BU427",,,Brand Communication Management,
BU493K,BU,493K,WLU,1,1,1,,,,,,Estate Planning,
BU493M,BU,493M,WLU,1,1,1,,,,,,Retirement Planning,
BU493T,BU,493T,WLU,1,1,1,,,,,,Fixed Income Analysis,
BU497F,BU,497F,WLU,1,1,1,,,,,"Accounting, ICAO (Chartered Accounting)",Int'l Fin'l Reporting Standard,
BU497G,BU,497G,WLU,1,1,1,,,,,,Assurance & Bus. Info Systems,
BU497H,BU,497H,WLU,1,1,1,,,,,,Integrated Cases in Accounting,
BU498,BU,498,WLU,1,1,1,,,,,,Seminar in Organizational Bhvr,Problems in the field of organizational behaviour will be studied. The course provides for an in-depth examination of specific issues or topics in the dynamics and understanding of human behaviour. The studies will be of specialized nature conducted in small actively participating groups. Prerequisite:  Permission of the department. Irregular Course
BU498J,BU,498J,WLU,1,1,1,BU398,,BU470,,,Family Business,
BU498N,BU,498N,WLU,1,1,1,,,,,Entrepreneurship,Start- A- Business-Workshop,
BU498P,BU,498P,WLU,1,1,1,,,,,Entrepreneurship,Managing Small Enterprises,
BU498Q,BU,498Q,WLU,1,1,1,,,,,,Occupational Health & Safety,
BU498R,BU,498R,WLU,1,1,1,,,,,,Strategic Compensation in Can.,
BUS111W,BUS,111W,WLU,1,1,1,,,,,,Intro To Bus Organization (Non-BBA),"An introduction to the topic of Canadian business organization and management. Topics include: The Canadian Business Environment, Theories of Management Thought, Forms of Ownership, Corporate Structure and Growth, The Process of Management -- Planning Organization Theory, Motivation, Control, and Communication. 3 lectures hours, 1.5 lab hours"
BUS121W,BUS,121W,WLU,1,1,1,,,,,,Functional Areas (Non-BBA),"An introduction to managerial aspects of the specific areas of Marketing, Production, Finance, Personnel, and Industrial Relations. 3 lecture hours, 1.5 lab hours"
BUS352W,BUS,352W,WLU,1,1,1,BU100 or (BUS111W or BUS121W),,,,,Intro to Marketing Management (Non-BBA),"This survey course introduces the student to the basic concepts of marketing. Emphasis is placed on consumer and environmental analysis, marketing strategy and the marketing mix. The course is designed to provide students with a broad understanding of the marketing process from the viewpoint of the marketing manager. The teaching method is lecture and discussion. Prerequisite:  BU111 and BU121 Exclusion: BU229"
BUS481W,BUS,481W,WLU,1,1,1,,,,,,Business Policy I (Non-BBA),"Business Policy I is the first of a two-course sequence dealing with strategic management. Business Policy I provides an understanding of the process of strategy formulation and implementation. The course is case-oriented and integrates concepts from other more specialized courses. Prerequisite:  Year 4 or 5 standing in the Honours BBA programs for BBA students or the Honours BA Economics and Accounting program, or BU352 for all other non-BBA students."
CHINA101R,CHINA,101R,UW,1,1,1,,,CHINA 120R,,,First-Year Chinese 1,"An introductory course for students who have little or no prior background in writing, speaking, or understanding any dialect of the Chinese language to develop basic listening, speaking, reading and writing skills. Practical oral and written exercises are used to provide a firm grammatical foundation for further study. [Note: A Placement Application form must be completed at Renison University College prior to enrolment. CHINA 101R is not open to speakers of any Chinese dialect.]."
CHINA102R,CHINA,102R,UW,1,1,1,CHINA 101R,,CHINA 120R,,,First-Year Chinese 2,"With the completion of the study of the rudiments of phonetics (as provided in CHINA 101R), the emphasis in this course shifts to grammar and character writing. Vocabulary will be expanded to between 500 and 700 words. [Note: CHINA 102R is not open to students with native, near-native or similar advanced ability.]."
CHINA120R,CHINA,120R,UW,1,1,1,,,"CHINA 101R, 102R",,,Advanced First-Year Chinese,"Equivalent to 101R and 102R but covered in one term. This introductory Chinese course is designed for two major groups of students who have different initial advantages in learning Chinese: 1) students who have substantial aural-oral proficiency but limited ability in reading and writing Chinese characters and 2) those who know characters but cannot speak Mandarin (Putonghua). [Note: A Placement Application form must be completed at Renison University College prior to enrolment. CHINA 120R is not open to students with native, near-native or similar advanced ability.]."
CM271,CM,271,UW,1,1,1,"(One of CS 116, 134, 136, 138, 145, CS 146), MATH 235 or 245, 237 or 247",,"CS 335, 337, 370, ECE 204","AMATH 242, CS 371","Computer Science, Mathematical Finance, Operations Research",Introduction to Computational Mathematics,"A rigorous introduction to the field of computational mathematics. The focus is on the interplay between continuous models and their solution via discrete processes. Topics include: pitfalls in computation, solution of linear systems, interpolation, discrete Fourier transforms and numerical integration. Applications are used as motivation. [Note: This course may be substituted for CS 370 in any degree plan or for prerequisite purposes; lab is not scheduled and students are expected to find time in open hours to complete their work. Offered: W,S]. One of CS 116, 134, 136, 138, 145 counts as a prerequisite if taken before fall 2010. Not open to General Mathematics students."
CM339,CM,339,UW,1,1,1,CS 240 and (CS 245 or SE 112) and MATH 239 or 249,,"SE 240, SYDE 423",CS 341,Computer Science,Algorithms,"The study of efficient algorithms and effective algorithm design techniques. Program design with emphasis on pragmatic and mathematical aspects of program efficiency. Topics include divide and conquer algorithms, recurrences, greedy algorithms, dynamic programming, graph search and backtrack, problems without algorithms, NP-completeness and its implications. [Note: Enrolment is restricted; see Note 1 above. Lab is not scheduled and students are expected to find time in open hours to complete their work. Offered: F,W,S]. Computational Mathematics students only."
CM340,CM,340,UW,1,0,1,"One of MATH 106, MATH 115, 136, 146",,"CO 227, CO 352, CM 340, CO 355",CO 250,,Introduction to Optimization,"A broad introduction to the field of optimization, discussing applications and solution techniques. Mathematical models for real life applications; algorithms; aspects of computational complexity; geometry; linear programming duality, focusing on the development of algorithms. [Offered: F,W,S] Also offered at St. Jerome's University. Grade in One of MATH 106 must be at least 70% to count as a prerequisite. Not open to General Mathematics students."
